client,purchase_date,product,price
Veronica David,2022-08-14,Vacuum cleaner,189
Lauren Cole,2022-08-6,coffee machine,2477
Lauren Cole,2022-08-9,Microwave oven,169
Lisa Roy,2022-08-18,Laptop,822
Lisa Roy,2022-08-14,Phone,283
Mary Parker,2022-08-8,Laptop,881
Mary Parker,2022-08-25,TV,671
Anthony Vazquez,2022-08-7,Vacuum cleaner,430
Anthony Vazquez,2022-08-4,Microwave oven,471
Carlos Miles,2022-08-24,coffee machine,3570
Carlos Miles,2022-08-30,coffee machine,274
Erin Daniel,2022-08-25,Laptop,3212
Erin Daniel,2022-08-20,coffee machine,3909
Erin Daniel,2022-08-25,Vacuum cleaner,515
William Jones,2022-08-24,Vacuum cleaner,211
William Jones,2022-08-14,Laptop,1994
Zachary Miller,2022-08-21,TV,889
Ryan Allison,2022-08-29,coffee machine,1218
Brian Morgan,2022-08-23,TV,1760
Helen Walter,2022-08-25,Microwave oven,347
Preston Baker,2022-08-28,Laptop,3025
Alexandria Jones,2022-08-6,coffee machine,868
John Mcgrath,2022-08-21,coffee machine,392
John Mcgrath,2022-08-6,TV,1253
John Mcgrath,2022-08-20,Phone,700
Danielle Duncan,2022-08-4,Microwave oven,439
Danielle Duncan,2022-08-22,coffee machine,3324
Danielle Duncan,2022-08-12,coffee machine,919
Victor Bell,2022-08-14,Phone,1100
Victor Bell,2022-08-27,Phone,505
Emily May,2022-08-30,Microwave oven,121
Emily May,2022-08-2,Vacuum cleaner,598
Nathan Li,2022-08-28,TV,692
Chase Snyder,2022-08-26,Microwave oven,430
Chase Snyder,2022-08-23,Phone,1141
Chase Snyder,2022-08-30,Vacuum cleaner,487
Nancy Baker,2022-08-28,Laptop,2379
Kyle Conley,2022-08-24,Microwave oven,245
Kyle Conley,2022-08-12,coffee machine,4771
Kyle Conley,2022-08-13,Laptop,1112
Christopher Avila,2022-08-6,TV,2265
Robin Hickman,2022-08-28,Laptop,2229
Robin Hickman,2022-08-2,Vacuum cleaner,229
Robert Hanson,2022-08-18,Laptop,2217
Robert Hanson,2022-08-12,coffee machine,1665
Alyssa Wilkins,2022-08-9,Phone,523
Alyssa Wilkins,2022-08-19,TV,621
Cynthia Morris,2022-08-4,Microwave oven,493
Alexis Rogers,2022-08-12,Phone,814
Alexis Mills,2022-08-20,TV,807
Alexis Mills,2022-08-11,Microwave oven,340
Alexis Mills,2022-08-24,coffee machine,4660
Stephanie Lewis,2022-08-16,Vacuum cleaner,240
Robert Wells,2022-08-11,Phone,967
Robert Wells,2022-08-17,coffee machine,1584
Robert Wells,2022-08-12,TV,1119
Anthony Zuniga,2022-08-7,coffee machine,1106
Amanda Martinez,2022-08-25,TV,1866
James Gray,2022-08-24,coffee machine,4560
James Gray,2022-08-30,Vacuum cleaner,204
John Larson,2022-08-4,coffee machine,679
John Larson,2022-08-12,Vacuum cleaner,83
John Larson,2022-08-6,Vacuum cleaner,550
Christopher Martinez,2022-08-29,Laptop,2247
Christopher Martinez,2022-08-29,Vacuum cleaner,641
Cynthia Richards,2022-08-10,Microwave oven,328
Cynthia Richards,2022-08-8,Microwave oven,458
Cynthia Richards,2022-08-19,Microwave oven,245
Sally Cobb,2022-08-1,Laptop,1754
Sally Cobb,2022-08-16,TV,1974
Sally Cobb,2022-08-17,TV,2144
Ashley Tyler,2022-08-30,Phone,201
Ashley Tyler,2022-08-17,Phone,1477
Katie Brennan,2022-08-11,coffee machine,2402
Alyssa Lara,2022-08-30,TV,596
Brittany Mason,2022-08-1,Phone,551
Kevin Mullen,2022-08-27,Phone,1409
Kevin Mullen,2022-08-9,Phone,998
Kevin Mullen,2022-08-1,coffee machine,226
Christopher Foster,2022-08-16,coffee machine,1469
Christopher Foster,2022-08-20,Phone,1360
Michael Petersen,2022-08-10,coffee machine,2962
Michael Hogan,2022-08-20,TV,2146
Michael Hogan,2022-08-4,TV,1118
Michael Hogan,2022-08-25,coffee machine,2336
Grace Adams,2022-08-21,Laptop,695
Grace Adams,2022-08-12,TV,1455
Elizabeth Brady,2022-08-9,Microwave oven,394
Elizabeth Brady,2022-08-5,Laptop,2474
Elizabeth Brady,2022-08-28,Microwave oven,151
Morgan Nguyen,2022-08-18,Microwave oven,186
Jonathan Ward,2022-08-22,Laptop,1581
Jonathan Ward,2022-08-12,coffee machine,3609
Kristen Lopez,2022-08-9,Laptop,1164
Timothy Moore,2022-08-7,TV,2347
Jennifer Diaz,2022-08-26,Vacuum cleaner,613
Jennifer Diaz,2022-08-7,TV,2222
Jessica Lopez,2022-08-25,Phone,1407
James Aguilar,2022-08-14,coffee machine,2161
James Aguilar,2022-08-24,Microwave oven,177
Jodi Blackburn,2022-08-22,Phone,906
Jodi Blackburn,2022-08-26,TV,2482
James Marsh,2022-08-20,TV,734
James Marsh,2022-08-28,coffee machine,3306
James Marsh,2022-08-18,coffee machine,3952
Harold Schneider,2022-08-17,Microwave oven,562
Harold Schneider,2022-08-7,Phone,622
Harold Schneider,2022-08-24,Vacuum cleaner,313
Amanda Shea,2022-08-30,coffee machine,1406
Amanda Shea,2022-08-12,coffee machine,4419
Scott Steele,2022-08-7,Microwave oven,106
Alyssa Massey,2022-08-15,coffee machine,865
Alyssa Massey,2022-08-16,TV,1196
Alyssa Massey,2022-08-23,Microwave oven,312
Amanda Chavez,2022-08-19,coffee machine,2782
Amanda Chavez,2022-08-19,Vacuum cleaner,480
Amanda Chavez,2022-08-18,Laptop,3159
Miranda Boyle,2022-08-28,Microwave oven,225
Thomas Cardenas,2022-08-20,TV,2368
Martin Adams,2022-08-28,coffee machine,4598
Martin Adams,2022-08-28,coffee machine,220
Martin Adams,2022-08-24,Vacuum cleaner,360
Jennifer Jackson,2022-08-8,coffee machine,4504
Jennifer Jackson,2022-08-26,Microwave oven,255
Jennifer Jackson,2022-08-5,Vacuum cleaner,273
Ronald King,2022-08-2,Phone,871
Ronald King,2022-08-13,Microwave oven,551
Ronald King,2022-08-9,coffee machine,1957
Leslie Moran,2022-08-14,coffee machine,1450
Leslie Moran,2022-08-8,Phone,497
Leslie Moran,2022-08-10,Microwave oven,528
Taylor Macias,2022-08-29,Vacuum cleaner,552
Kathleen Smith,2022-08-1,Vacuum cleaner,403
Crystal Conley,2022-08-30,Phone,399
Corey Deleon,2022-08-5,Laptop,708
Corey Deleon,2022-08-6,TV,2470
Corey Deleon,2022-08-5,Microwave oven,144
William Phillips,2022-08-24,Microwave oven,514
William Phillips,2022-08-4,coffee machine,2681
Laura Ibarra,2022-08-8,Phone,1327
Shelley Cameron,2022-08-24,coffee machine,2337
Shelley Cameron,2022-08-7,Microwave oven,250
Laura Roberts,2022-08-4,coffee machine,2553
Michael Mitchell,2022-08-12,Microwave oven,374
Lauren Flores,2022-08-11,Microwave oven,424
Lauren Flores,2022-08-29,coffee machine,3366
Bryce Calderon,2022-08-4,Laptop,2714
Bryce Calderon,2022-08-24,TV,2136
Bryce Calderon,2022-08-6,Laptop,2972
William Sawyer,2022-08-18,coffee machine,2013
William Sawyer,2022-08-11,TV,782
David Jensen,2022-08-19,Vacuum cleaner,709
Ricardo Figueroa,2022-08-16,Vacuum cleaner,278
Ricardo Figueroa,2022-08-22,Phone,348
Ricardo Figueroa,2022-08-18,TV,2195
Benjamin Glover,2022-08-4,Laptop,2309
Benjamin Glover,2022-08-15,TV,1008
Benjamin Glover,2022-08-22,coffee machine,3271
James Hampton,2022-08-2,coffee machine,3522
Roy Morgan,2022-08-5,Laptop,3133
Wendy Byrd,2022-08-4,coffee machine,1391
Wendy Byrd,2022-08-12,Microwave oven,550
John Rogers,2022-08-19,Laptop,1810
John Rogers,2022-08-23,Phone,1197
Jacqueline Pace,2022-08-14,Vacuum cleaner,369
Mario Boyd,2022-08-16,TV,1241
Mario Boyd,2022-08-13,Microwave oven,171
Mario Boyd,2022-08-14,coffee machine,3306
Taylor Pearson,2022-08-1,TV,1102
Taylor Pearson,2022-08-18,Vacuum cleaner,160
Joseph Sutton,2022-08-25,Microwave oven,568
Joseph Sutton,2022-08-8,Laptop,1085
Joseph Sutton,2022-08-17,Vacuum cleaner,375
James Gordon,2022-08-14,Vacuum cleaner,359
James Gordon,2022-08-5,coffee machine,4044
Joseph Meyer,2022-08-12,Microwave oven,597
Joseph Meyer,2022-08-18,Phone,800
Lisa Edwards,2022-08-25,Phone,648
Lisa Edwards,2022-08-1,coffee machine,1747
Lisa Edwards,2022-08-27,TV,1313
Deanna Roberts,2022-08-15,coffee machine,4050
Deanna Roberts,2022-08-4,Vacuum cleaner,766
Sarah Brown,2022-08-12,Phone,1398
Joseph Allen,2022-08-17,Laptop,1131
Jane Keller,2022-08-4,TV,1136
Jane Keller,2022-08-13,Vacuum cleaner,576
Jane Keller,2022-08-10,TV,1434
Aaron Hendricks,2022-08-14,Microwave oven,147
Aaron Hendricks,2022-08-27,Microwave oven,250
Amanda Crane,2022-08-27,TV,2464
Amanda Crane,2022-08-16,coffee machine,354
Allen Harris,2022-08-29,Phone,1046
Francis Watkins,2022-08-27,Laptop,3218
Francis Watkins,2022-08-21,Vacuum cleaner,513
Jennifer Edwards,2022-08-24,coffee machine,2743
Sharon Clark,2022-08-2,Phone,1020
Bryce Cain,2022-08-6,Vacuum cleaner,112
Megan Parsons,2022-08-8,coffee machine,2014
Megan Parsons,2022-08-1,Microwave oven,588
Megan Parsons,2022-08-20,Vacuum cleaner,441
John Brown,2022-08-1,Laptop,2321
John Brown,2022-08-30,Vacuum cleaner,380
John Brown,2022-08-19,coffee machine,4077
David Richardson,2022-08-28,Phone,654
Luis Thomas,2022-08-17,Vacuum cleaner,86
Stephen Moore,2022-08-14,Microwave oven,528
Kelly Gomez,2022-08-6,Microwave oven,567
Kelly Gomez,2022-08-9,coffee machine,1008
Lisa Downs,2022-08-17,Microwave oven,352
Lisa Downs,2022-08-24,Laptop,1112
Tyler Hart,2022-08-19,TV,1468
Tyler Hart,2022-08-23,Phone,438
Kelly Clark,2022-08-19,TV,1338
Kelly Clark,2022-08-2,Microwave oven,373
Nathaniel Smith,2022-08-21,Vacuum cleaner,246
Nathaniel Smith,2022-08-6,Phone,838
Kevin Kelly,2022-08-14,Vacuum cleaner,616
Kevin Kelly,2022-08-30,Laptop,1608
Debra Mendoza,2022-08-14,TV,1648
Debra Mendoza,2022-08-21,Microwave oven,458
Daisy Mcfarland,2022-08-9,Laptop,2767
Allen Leonard,2022-08-11,TV,546
Allen Leonard,2022-08-30,Vacuum cleaner,708
Cody Greene,2022-08-24,coffee machine,4827
Randy Stewart,2022-08-17,Laptop,2718
Randy Stewart,2022-08-29,TV,846
Randy Stewart,2022-08-7,Phone,1285
Michelle Watson,2022-08-3,Laptop,1131
Michelle Watson,2022-08-23,coffee machine,2922
Michelle Watson,2022-08-3,TV,1639
Ashley Schneider,2022-08-20,Phone,682
Ashley Schneider,2022-08-9,Vacuum cleaner,690
Ashley Schneider,2022-08-6,Phone,549
Shannon Ford,2022-08-26,Phone,1111
Shannon Ford,2022-08-24,coffee machine,3805
Michael Camacho,2022-08-8,Vacuum cleaner,563
Daniel Mcbride,2022-08-8,Vacuum cleaner,373
Frederick Jimenez,2022-08-30,coffee machine,2879
Frederick Jimenez,2022-08-30,TV,1810
Kathleen Mullins,2022-08-29,coffee machine,3831
Kathleen Mullins,2022-08-3,Microwave oven,184
Alison Walker,2022-08-22,Laptop,3388
Alison Walker,2022-08-23,Vacuum cleaner,292
Alison Walker,2022-08-1,coffee machine,3795
Maria Morales,2022-08-6,Vacuum cleaner,696
Rodney Murphy,2022-08-17,Phone,1193
Rodney Murphy,2022-08-19,coffee machine,1665
Benjamin Smith,2022-08-8,Laptop,3044
Benjamin Smith,2022-08-1,Phone,1205
Benjamin Smith,2022-08-22,Microwave oven,563
Kimberly Williams,2022-08-4,Phone,870
Kimberly Williams,2022-08-2,coffee machine,2170
Kimberly Williams,2022-08-21,Laptop,2871
Donald Johnson,2022-08-6,coffee machine,2221
Donald Johnson,2022-08-24,TV,1306
Ralph Castaneda,2022-08-16,Phone,762
Donna Williams,2022-08-30,Vacuum cleaner,241
Donna Williams,2022-08-4,Laptop,2026
Donna Williams,2022-08-2,coffee machine,1618
Katherine Benson,2022-08-12,Phone,364
Kathryn Pena,2022-08-30,coffee machine,1468
Kathryn Pena,2022-08-25,Phone,344
Franklin Carlson,2022-08-22,TV,1510
Joseph Graham,2022-08-29,TV,965
Amber Barker,2022-08-6,Laptop,1986
Brian Yates,2022-08-9,Microwave oven,212
Brian Yates,2022-08-29,Microwave oven,573
Kimberly Alvarez,2022-08-24,Laptop,731
Charles Evans,2022-08-18,TV,2203
Bradley Martinez,2022-08-6,Microwave oven,231
Bradley Martinez,2022-08-4,Microwave oven,522
Brett Buckley,2022-08-27,Vacuum cleaner,488
Brett Buckley,2022-08-2,Phone,1319
Brett Buckley,2022-08-20,coffee machine,4458
Haley Carney,2022-08-11,Phone,1389
Cynthia Moreno,2022-08-19,Phone,1198
Cynthia Moreno,2022-08-21,Phone,628
Sherry Cardenas,2022-08-14,Laptop,1513
Christopher Espinoza,2022-08-18,TV,1968
Christopher Espinoza,2022-08-11,Laptop,769
Christopher Espinoza,2022-08-11,Vacuum cleaner,123
Kathryn Moore,2022-08-30,Vacuum cleaner,670
Kathryn Moore,2022-08-4,Vacuum cleaner,748
Erica Clark,2022-08-7,TV,2434
Erica Clark,2022-08-16,Microwave oven,518
Andrea Miller,2022-08-4,Microwave oven,221
Andrea Miller,2022-08-5,coffee machine,4436
Andrea Miller,2022-08-18,Vacuum cleaner,285
Troy Hughes,2022-08-27,coffee machine,1605
David Graham,2022-08-18,Vacuum cleaner,101
David Graham,2022-08-29,TV,1343
David Graham,2022-08-2,TV,537
Kevin Barajas,2022-08-9,coffee machine,3547
Kevin Barajas,2022-08-7,Microwave oven,400
Jesse Crane,2022-08-10,Microwave oven,394
Jesse Crane,2022-08-7,coffee machine,3629
Tiffany Hernandez,2022-08-6,TV,965
Tiffany Hernandez,2022-08-23,Laptop,1546
Keith Ramirez,2022-08-8,coffee machine,1872
Keith Ramirez,2022-08-5,Microwave oven,576
Keith Ramirez,2022-08-22,TV,1731
Richard Mendoza,2022-08-30,TV,686
Richard Mendoza,2022-08-23,Laptop,2510
Ashley Johnson,2022-08-24,Laptop,3227
Tonya Lam,2022-08-17,TV,974
Tonya Lam,2022-08-19,coffee machine,765
Tonya Lam,2022-08-30,Phone,974
Jenna Padilla,2022-08-17,Phone,983
Leslie Moreno,2022-08-1,TV,1765
Leslie Moreno,2022-08-19,TV,864
Justin Brown,2022-08-16,TV,1688
Justin Brown,2022-08-10,Microwave oven,107
Jaime Rodriguez,2022-08-17,Laptop,1379
Jaime Rodriguez,2022-08-28,Phone,651
Jaime Rodriguez,2022-08-18,TV,1706
Alyssa Elliott,2022-08-19,coffee machine,1961
Alyssa Elliott,2022-08-18,TV,644
Gina Hamilton,2022-08-12,Phone,1010
Gina Hamilton,2022-08-13,Phone,173
Gina Hamilton,2022-08-10,TV,2329
Nicole Romero,2022-08-10,coffee machine,1181
Nicole Romero,2022-08-1,coffee machine,3406
Nicole Romero,2022-08-22,Phone,1193
Aaron Johnson,2022-08-24,Laptop,1937
Aaron Johnson,2022-08-6,Phone,494
Aaron Johnson,2022-08-11,Phone,413
Laura Harris,2022-08-13,coffee machine,632
Laura Harris,2022-08-3,coffee machine,3377
Laura Harris,2022-08-18,Vacuum cleaner,597
Casey Wilson,2022-08-1,TV,1573
Seth Moreno,2022-08-14,Microwave oven,183
Seth Moreno,2022-08-3,Phone,1166
Seth Moreno,2022-08-15,coffee machine,157
Steven Smith,2022-08-8,Microwave oven,257
Joseph Clark,2022-08-11,Laptop,1236
Joseph Clark,2022-08-25,Laptop,1803
Joseph Clark,2022-08-25,Laptop,1137
Courtney Pittman,2022-08-3,coffee machine,1650
Courtney Pittman,2022-08-2,Microwave oven,224
Luke Martinez,2022-08-23,Microwave oven,152
Luke Martinez,2022-08-22,coffee machine,2757
Martin Garcia,2022-08-24,Microwave oven,114
Martin Garcia,2022-08-19,Microwave oven,318
Christine Harvey,2022-08-15,TV,1444
Christine Harvey,2022-08-11,Vacuum cleaner,427
Stephen Moss,2022-08-25,Vacuum cleaner,203
Richard Winters,2022-08-16,Microwave oven,167
Richard Winters,2022-08-14,TV,1676
Lisa Meyers,2022-08-10,TV,520
Lisa Meyers,2022-08-28,TV,1708
Brittney Harding,2022-08-12,coffee machine,2212
Brittney Harding,2022-08-22,coffee machine,2632
Brittney Harding,2022-08-9,Laptop,1826
Kim Haas,2022-08-27,Phone,996
Kim Haas,2022-08-21,TV,1875
Erik Richard,2022-08-25,Phone,993
Erik Richard,2022-08-25,coffee machine,1292
Patricia Snyder,2022-08-18,Vacuum cleaner,615
Patricia Snyder,2022-08-12,Phone,193
Daniel Torres,2022-08-1,Phone,674
Daniel Torres,2022-08-11,Laptop,1972
Daniel Torres,2022-08-23,TV,1309
Connor West,2022-08-22,coffee machine,1842
Connor West,2022-08-30,TV,2347
Connor West,2022-08-17,Vacuum cleaner,340
Gregory Barron,2022-08-8,Laptop,2951
Gregory Barron,2022-08-17,Microwave oven,382
Angela Schmitt,2022-08-22,Laptop,3443
Angela Schmitt,2022-08-1,Vacuum cleaner,641
Timothy Meyers,2022-08-17,Laptop,2440
Chad Lowery,2022-08-2,coffee machine,4822
Chad Lowery,2022-08-27,Laptop,1182
Chad Lowery,2022-08-24,coffee machine,4443
Gary Doyle,2022-08-19,TV,1644
Carolyn Clark,2022-08-26,Phone,178
Carolyn Clark,2022-08-30,Laptop,882
Michael Collier,2022-08-22,Laptop,1165
Michael Collier,2022-08-19,TV,631
Stephen Frank,2022-08-17,Vacuum cleaner,84
Stephen Frank,2022-08-20,Microwave oven,249
Cheryl Cross,2022-08-23,Laptop,2615
Cheryl Cross,2022-08-13,Phone,887
Cheryl Cross,2022-08-17,coffee machine,4479
Eric Mcclain,2022-08-29,Vacuum cleaner,675
Eric Mcclain,2022-08-19,Vacuum cleaner,155
Eric Mcclain,2022-08-14,Phone,1141
Crystal Ross,2022-08-17,Laptop,2542
Crystal Ross,2022-08-27,Laptop,603
Crystal Ross,2022-08-21,Microwave oven,553
Renee Holloway,2022-08-4,TV,1238
Christopher Gilmore,2022-08-18,Vacuum cleaner,547
Steven Hernandez,2022-08-22,Laptop,1279
Steven Hernandez,2022-08-22,TV,683
Steven Hernandez,2022-08-20,Laptop,835
Jacqueline Kennedy,2022-08-14,TV,1281
Brian Reynolds,2022-08-17,TV,1013
Brian Reynolds,2022-08-7,coffee machine,3892
Brian Reynolds,2022-08-22,Vacuum cleaner,568
Linda Fisher,2022-08-7,Microwave oven,597
Linda Fisher,2022-08-2,coffee machine,4877
Michelle Jackson,2022-08-19,Microwave oven,371
Michelle Jackson,2022-08-13,Vacuum cleaner,331
Michelle Jackson,2022-08-23,Phone,1419
Benjamin Ellis,2022-08-20,Phone,1444
Crystal Hogan,2022-08-15,Microwave oven,548
Crystal Hogan,2022-08-28,Vacuum cleaner,127
Latoya Mata,2022-08-19,coffee machine,971
Latoya Mata,2022-08-30,Vacuum cleaner,333
Latoya Mata,2022-08-19,coffee machine,2563
Alexander Reynolds,2022-08-12,Microwave oven,425
Alexander Reynolds,2022-08-19,Microwave oven,234
Yvonne Long,2022-08-14,Laptop,1176
Yvonne Long,2022-08-11,Vacuum cleaner,443
Erika Hill,2022-08-26,Vacuum cleaner,432
Kathryn Baker,2022-08-10,Phone,481
Kathryn Baker,2022-08-19,Vacuum cleaner,216
Kathryn Baker,2022-08-24,TV,734
Paul Walker,2022-08-28,Vacuum cleaner,367
Paul Walker,2022-08-11,coffee machine,247
Ronald Edwards,2022-08-14,coffee machine,1660
Ronald Edwards,2022-08-26,Microwave oven,599
Ronald Edwards,2022-08-3,Phone,1035
Eric Cole,2022-08-2,Vacuum cleaner,497
William Lee,2022-08-9,coffee machine,4835
April Coleman,2022-08-24,Microwave oven,243
April Coleman,2022-08-29,Microwave oven,382
Samuel Waller,2022-08-10,TV,2490
Heather Elliott,2022-08-30,Laptop,1298
Heather Elliott,2022-08-17,TV,1127
David Thompson,2022-08-27,Vacuum cleaner,505
Gregory Johnson,2022-08-17,Vacuum cleaner,381
Gregory Johnson,2022-08-8,Phone,1462
Alexandria Stevens,2022-08-23,Phone,937
Alexandria Stevens,2022-08-11,TV,2231
Alexandria Stevens,2022-08-10,Microwave oven,334
Cameron Bullock,2022-08-4,TV,1132
Cameron Bullock,2022-08-2,coffee machine,4186
Cameron Bullock,2022-08-23,Laptop,932
William Mccoy,2022-08-2,Microwave oven,195
Carl Fisher,2022-08-2,Microwave oven,513
Carl Fisher,2022-08-3,Laptop,2959
Pamela Clark,2022-08-12,Laptop,3473
Pamela Clark,2022-08-13,Microwave oven,523
Pamela Clark,2022-08-22,Vacuum cleaner,767
Bryan Martin,2022-08-8,Vacuum cleaner,704
Karen Walker,2022-08-8,Vacuum cleaner,491
Karen Walker,2022-08-26,Phone,743
Karen Walker,2022-08-8,Laptop,2256
Erika Martin,2022-08-22,Phone,723
Erika Martin,2022-08-28,Vacuum cleaner,655
Erika Martin,2022-08-19,Vacuum cleaner,669
Cindy Knox,2022-08-19,TV,1799
Cindy Knox,2022-08-17,Laptop,1518
Cindy Knox,2022-08-5,Laptop,1911
Amy Carey,2022-08-20,Microwave oven,324
Timothy Hodges,2022-08-23,TV,1594
Timothy Hodges,2022-08-22,Microwave oven,114
Erin Wong,2022-08-25,Vacuum cleaner,237
Charles Jones,2022-08-12,Vacuum cleaner,550
Matthew Hines,2022-08-3,TV,1858
Matthew Hines,2022-08-25,Laptop,3122
Matthew Hines,2022-08-28,TV,2240
Bethany Gonzalez,2022-08-22,TV,786
Veronica Gibson,2022-08-12,Vacuum cleaner,184
Veronica Gibson,2022-08-27,TV,1387
Ann Booth,2022-08-1,Laptop,1816
Caitlyn Adams,2022-08-30,Phone,1384
Michael Frank,2022-08-4,Vacuum cleaner,666
Michael Frank,2022-08-10,coffee machine,2417
Dustin Joseph,2022-08-22,Microwave oven,473
Kenneth Lewis,2022-08-2,Laptop,3124
Kenneth Lewis,2022-08-18,TV,1941
John Santana,2022-08-21,Phone,427
John Santana,2022-08-17,Laptop,3470
Amanda King,2022-08-10,Vacuum cleaner,497
Amanda King,2022-08-29,Laptop,1982
Victor Cooper,2022-08-7,Microwave oven,357
Maria Mckee,2022-08-29,Phone,1234
Shaun Walker,2022-08-28,TV,2087
Veronica Johnson,2022-08-12,Vacuum cleaner,372
Jacob Perez,2022-08-29,coffee machine,701
Jacob Perez,2022-08-19,TV,1922
Jacob Perez,2022-08-14,TV,1472
Kristin Harris,2022-08-12,Laptop,1619
Kristin Harris,2022-08-26,Phone,1149
Billy Banks,2022-08-10,TV,1031
Amanda Strickland,2022-08-20,Microwave oven,516
Andrew White,2022-08-12,Vacuum cleaner,627
Nicole Nguyen,2022-08-13,Vacuum cleaner,431
Randy Lee,2022-08-8,coffee machine,2580
Richard Young,2022-08-13,coffee machine,2403
Pamela Smith,2022-08-26,Laptop,965
Pamela Smith,2022-08-12,Vacuum cleaner,496
Pamela Smith,2022-08-20,Phone,310
Scott Hurst,2022-08-9,Microwave oven,553
Scott Hurst,2022-08-23,coffee machine,1293
Michael Grant,2022-08-11,Microwave oven,275
Robert Underwood,2022-08-30,TV,1722
Roger Smith,2022-08-25,Laptop,2390
Roger Smith,2022-08-26,coffee machine,2183
Roger Smith,2022-08-10,Vacuum cleaner,665
Patricia Foster,2022-08-27,Laptop,1926
Patricia Foster,2022-08-29,TV,2189
Patricia Foster,2022-08-9,Laptop,927
Lori Anderson,2022-08-28,Microwave oven,575
Amy Brown,2022-08-6,Vacuum cleaner,594
Amy Brown,2022-08-7,TV,1485
Amy Brown,2022-08-13,Laptop,840
Victoria Oliver,2022-08-9,Vacuum cleaner,368
Aaron Key,2022-08-5,Microwave oven,379
Mark Holmes,2022-08-16,Microwave oven,424
Mark Holmes,2022-08-7,TV,2030
Tyler Roberts,2022-08-13,Vacuum cleaner,522
Tyler Roberts,2022-08-15,Phone,953
Nicole Mays,2022-08-14,coffee machine,4128
Nicole Mays,2022-08-11,coffee machine,3767
Nicole Mays,2022-08-16,Vacuum cleaner,464
Karen Gardner,2022-08-23,TV,2277
David Kelly,2022-08-7,coffee machine,2936
David Kelly,2022-08-4,Laptop,2323
Vincent Jones,2022-08-12,TV,2097
Barbara Woods,2022-08-19,Vacuum cleaner,310
Donald Guzman,2022-08-27,Phone,1175
Brandon Bailey,2022-08-22,TV,1103
Brandon Bailey,2022-08-7,Laptop,2591
Zachary Mata,2022-08-11,Vacuum cleaner,317
Zachary Mata,2022-08-1,Microwave oven,122
Zachary Mata,2022-08-5,Laptop,2110
Robert Hays,2022-08-27,coffee machine,1599
Robert Hays,2022-08-20,TV,2201
Robert Hays,2022-08-12,coffee machine,123
Michelle Owens,2022-08-29,coffee machine,2768
Yvonne Friedman,2022-08-9,coffee machine,1780
Yvonne Friedman,2022-08-20,TV,1147
Melissa Norris,2022-08-7,coffee machine,2631
Melissa Norris,2022-08-7,coffee machine,1262
Richard Campbell,2022-08-26,Phone,926
Richard Campbell,2022-08-9,Vacuum cleaner,343
Richard Campbell,2022-08-18,Laptop,1985
Charles Turner,2022-08-12,Microwave oven,367
Charles Turner,2022-08-11,Microwave oven,481
Charles Turner,2022-08-2,Laptop,1619
Anita Long,2022-08-14,Laptop,3170
Christopher Snyder,2022-08-11,coffee machine,3396
Christopher Snyder,2022-08-18,Phone,1285
Christopher Snyder,2022-08-14,Vacuum cleaner,280
